"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","lowerOrEqual,46.4117647058823"
"colemanlieu","numeric","lowerOrEqual,12.069"
"text_bernoulli","numeric","greaterOrEqual,8.5093265834974e-25"
"text_complement","numeric","greaterOrEqual,0.157419291667602"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.12521001324058"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,39.7023295194376"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.51668126438744"
"count_summ_before","numeric","lowerOrEqual,1"
"sp_sprint","numeric","lowerOrEqual,4.85252979630604"
