"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00189991109073"
"flesch","numeric","lowerOrEqual,50.8235500889435"
"lix","numeric","greaterOrEqual,50.101265384863"
"text_gaussian","numeric","greaterOrEqual,3.3950468884212e-199"
"text_bernoulli","numeric","greaterOrEqual,0.0044461980273694"
"text_complement","numeric","greaterOrEqual,0.323118999874062"
"reporter_bugnum","numeric","greaterOrEqual,48.0858412086964"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99747808673419"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848450499372426"
"assignee_bugnum","numeric","greaterOrEqual,36.1868796069175"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99252164270729"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872331943099315"
"count_summ_before","numeric","lowerOrEqual,0.79167648172006"
"wordsDiff","numeric","lowerOrEqual,-0.0120819539297372"
"sp_diff","numeric","lowerOrEqual,-0.0316641491372138"
"collab_betweenness","numeric","lowerOrEqual,0.546064740004057"
"collab_closeness","numeric","greaterOrEqual,0.750083478392546"
"collab_kcore","numeric","lowerOrEqual,1.98881849041209"
"collab_out_degree","numeric","lowerOrEqual,21.9790784511715"
