"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.7992007992008"
"colemanlieu","numeric","greaterOrEqual,13.9718992459643"
"text_multinomial","numeric","greaterOrEqual,0.0392128003307654"
"text_gaussian","numeric","greaterOrEqual,1.42551079729108e-56"
"text_bernoulli","numeric","greaterOrEqual,0.0002404515394967"
"reporter_bugnum","numeric","greaterOrEqual,78"
"reporter_recent_bugnum","numeric","lowerOrEqual,19.9980010299478"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910899633527703"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.90444507356733"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.864773930530952"
"count_summ_before","numeric","lowerOrEqual,0.708524361019954"
"wordsDiff","numeric","lowerOrEqual,-0.45741943269968"
"sp_diff","numeric","lowerOrEqual,-0.0206151497550309"
"sp_sprint","numeric","lowerOrEqual,2.99578924197704"
"collab_closeness","numeric","lowerOrEqual,0.526767022491965"
"collab_kcore","numeric","lowerOrEqual,1.99867001641542"
"collab_out_degree","numeric","greaterOrEqual,21.0301651372574"
