"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.05407704226673"
"lix","numeric","lowerOrEqual,51.8924776870408"
"text_gaussian","numeric","lowerOrEqual,0.645466884481721"
"text_bernoulli","numeric","greaterOrEqual,2.09091699152673e-07"
"text_complement","numeric","greaterOrEqual,0.347227924112893"
"reporter_bugnum","numeric","lowerOrEqual,15.1008447145578"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.83113994100131"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.849534804945499"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.00403933040798"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850493687851768"
"count_comment_before","numeric","lowerOrEqual,-0.101725592045113"
"count_summ_before","numeric","lowerOrEqual,0.952071432955563"
"wordsDiff","numeric","lowerOrEqual,20.7749519746285"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.447829302349819"
"collab_closeness","numeric","greaterOrEqual,0.801068653215311"
"collab_in_degree","numeric","lowerOrEqual,6.9437133136671"
