"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.649"
"smog","numeric","lowerOrEqual,12.4041572944929"
"text_multinomial","numeric","greaterOrEqual,0.0055789232537634"
"text_gaussian","numeric","lowerOrEqual,0.487946163862944"
"text_bernoulli","numeric","greaterOrEqual,9.23368176776492e-15"
"reporter_bugnum","numeric","lowerOrEqual,17.2568436702713"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974523870141982"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.6364619880915"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.954724705869619"
"count_summ_before","numeric","greaterOrEqual,0.0419107745401561"
"wordsDiff","numeric","lowerOrEqual,-0.258256457513198"
"sp_diff","numeric","lowerOrEqual,0.824777592206374"
"sp_sprint","numeric","lowerOrEqual,4.78820247249678"
"collab_betweenness","numeric","lowerOrEqual,0.26237968591692"
"collab_closeness","numeric","greaterOrEqual,0.407785336356765"
"collab_eigen_vector","numeric","lowerOrEqual,0.406365860220376"
"collab_in_degree","numeric","greaterOrEqual,23.153631394729"
