"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.01121929800138"
"flesch","numeric","lowerOrEqual,51.7842716707145"
"lix","numeric","greaterOrEqual,50.3607305936073"
"text_gaussian","numeric","greaterOrEqual,1.34177318859238e-303"
"text_bernoulli","numeric","greaterOrEqual,0.00509763016009387"
"text_complement","numeric","greaterOrEqual,0.321047156625118"
"reporter_bugnum","numeric","lowerOrEqual,49.9234525370412"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99039052985609"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.84208165716846"
"assignee_bugnum","numeric","greaterOrEqual,39.0644067204557"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99585165176541"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872133818547537"
"count_summ_before","numeric","lowerOrEqual,0.58421188313514"
"wordsDiff","numeric","lowerOrEqual,-0.00987781840376556"
"sp_diff","numeric","lowerOrEqual,-0.0766544598154724"
"collab_betweenness","numeric","lowerOrEqual,0.547595031934284"
"collab_closeness","numeric","greaterOrEqual,0.750102376766825"
"collab_kcore","numeric","lowerOrEqual,1.89807865140028"
"collab_out_degree","numeric","lowerOrEqual,21.9943772861734"
