"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.5"
"colemanlieu","numeric","greaterOrEqual,15.2715651206966"
"text_multinomial","numeric","greaterOrEqual,0.040134975029969"
"text_gaussian","numeric","greaterOrEqual,2.02556547984726e-86"
"text_bernoulli","numeric","greaterOrEqual,7.20261921013504e-05"
"reporter_bugnum","numeric","lowerOrEqual,59.663616055157"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0138894403353"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908330784213403"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99383502686396"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907403644141988"
"count_summ_before","numeric","lowerOrEqual,0.807772576459683"
"wordsDiff","numeric","lowerOrEqual,-0.0291620979551226"
"sp_diff","numeric","lowerOrEqual,-0.0113013237714767"
"sp_sprint","numeric","greaterOrEqual,4.04262351989746"
"collab_betweenness","numeric","greaterOrEqual,0.295474791595085"
"collab_closeness","numeric","lowerOrEqual,0.466643544504992"
"collab_in_degree","numeric","greaterOrEqual,15.0108489636332"
"collab_kcore","numeric","lowerOrEqual,1.97703931387514"
