"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.7698"
"smog","numeric","lowerOrEqual,12.3870395072623"
"text_multinomial","numeric","greaterOrEqual,0.0062738109751765"
"text_gaussian","numeric","lowerOrEqual,0.270641632960178"
"text_bernoulli","numeric","greaterOrEqual,3.97715072283421e-13"
"reporter_bugnum","numeric","lowerOrEqual,16.5805247628596"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.96124271365193"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.63579164072871"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957592703021099"
"count_summ_before","numeric","greaterOrEqual,0.0315609329845756"
"wordsDiff","numeric","lowerOrEqual,-0.170625569997355"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.99561788653955"
"collab_betweenness","numeric","lowerOrEqual,0.260759388501163"
"collab_closeness","numeric","greaterOrEqual,0.402985074626866"
"collab_eigen_vector","numeric","lowerOrEqual,0.414570766792091"
"collab_in_degree","numeric","greaterOrEqual,25.0112871143501"
