"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.018196310848"
"lix","numeric","greaterOrEqual,47.0151515151515"
"text_gaussian","numeric","greaterOrEqual,2.87989549149463e-09"
"text_bernoulli","numeric","greaterOrEqual,0.0022927084894387"
"text_complement","numeric","greaterOrEqual,0.43459141831775"
"reporter_bugnum","numeric","lowerOrEqual,15.5"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.23402666440234"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.86186775171776"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.99764311639592"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.841826661619254"
"count_comment_before","numeric","lowerOrEqual,-0.00478295097127557"
"count_summ_before","numeric","lowerOrEqual,0.773239802801982"
"wordsDiff","numeric","lowerOrEqual,8.87738853227347"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.410172011439549"
"collab_closeness","numeric","lowerOrEqual,0.789963228877305"
"collab_in_degree","numeric","greaterOrEqual,7.08287751791067"
