"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.006430309747"
"colemanlieu","numeric","greaterOrEqual,15.2902425410953"
"text_multinomial","numeric","greaterOrEqual,0.0370730637510457"
"text_gaussian","numeric","greaterOrEqual,0.00288264860864729"
"text_bernoulli","numeric","greaterOrEqual,1.12849938579036e-05"
"reporter_bugnum","numeric","lowerOrEqual,57.9902495853603"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0228116521612"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908112005651804"
"assignee_recent_bugnum","numeric","lowerOrEqual,7.96297328034416"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.906459791389716"
"count_summ_before","numeric","lowerOrEqual,1.07680940628052"
"wordsDiff","numeric","lowerOrEqual,-0.14512885408476"
"sp_diff","numeric","lowerOrEqual,-0.377217727247626"
"sp_sprint","numeric","greaterOrEqual,4.0089522683993"
"collab_betweenness","numeric","lowerOrEqual,0.29639402739243"
"collab_closeness","numeric","lowerOrEqual,0.466409471478652"
"collab_in_degree","numeric","greaterOrEqual,15.0499744745903"
"collab_kcore","numeric","lowerOrEqual,1.998308819253"
