"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.6381877022654"
"colemanlieu","numeric","greaterOrEqual,14.9163114691749"
"text_multinomial","numeric","greaterOrEqual,0.0419236076422476"
"text_gaussian","numeric","greaterOrEqual,0.0059736801777035"
"text_bernoulli","numeric","greaterOrEqual,0.000685566666233"
"reporter_bugnum","numeric","lowerOrEqual,58.8282162062824"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0834256187081"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.97365601081401"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907058668731882"
"count_summ_before","numeric","lowerOrEqual,1.1607783078216"
"wordsDiff","numeric","lowerOrEqual,-0.102700222749263"
"sp_diff","numeric","lowerOrEqual,-0.552740776911378"
"sp_sprint","numeric","greaterOrEqual,4.00703612621874"
"collab_betweenness","numeric","greaterOrEqual,0.295442908346134"
"collab_closeness","numeric","lowerOrEqual,0.474973084005926"
"collab_in_degree","numeric","greaterOrEqual,15.0164837548509"
"collab_kcore","numeric","lowerOrEqual,1.98741749930196"
