"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.98937518685125"
"colemanlieu","numeric","greaterOrEqual,15.90915"
"smog","numeric","greaterOrEqual,13.5366088576641"
"text_gaussian","numeric","lowerOrEqual,0.631733190733939"
"text_bernoulli","numeric","greaterOrEqual,3.43385493149262e-09"
"text_complement","numeric","greaterOrEqual,0.139515844511951"
"reporter_bugnum","numeric","greaterOrEqual,20.4219141011126"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.0215411814861"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.937978422141815"
"assignee_bugnum","numeric","greaterOrEqual,15.2708238787018"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.02123785531148"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940273413399386"
"count_summ_before","numeric","lowerOrEqual,0.486448407871649"
"wordsDiff","numeric","lowerOrEqual,-0.116158616263419"
"sp_diff","numeric","lowerOrEqual,-0.0401555285789073"
"collab_betweenness","numeric","greaterOrEqual,0.357337914094978"
"collab_closeness","numeric","lowerOrEqual,0.470588235294118"
"collab_in_degree","numeric","lowerOrEqual,23.8738757364918"
"collab_kcore","numeric","lowerOrEqual,1.67872222373262"
