"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.5285"
"smog","numeric","lowerOrEqual,12.3850409579015"
"text_multinomial","numeric","greaterOrEqual,0.00756529544302665"
"text_gaussian","numeric","lowerOrEqual,0.500793342012912"
"text_bernoulli","numeric","greaterOrEqual,2.70643182136658e-13"
"reporter_bugnum","numeric","lowerOrEqual,15.6671682297019"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967914438502674"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.7379924908746"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.00124533823691308"
"wordsDiff","numeric","lowerOrEqual,-0.152754127047956"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.96129241096787"
"collab_betweenness","numeric","lowerOrEqual,0.266666666666667"
"collab_closeness","numeric","lowerOrEqual,0.397260273972603"
"collab_eigen_vector","numeric","lowerOrEqual,0.408245273383109"
"collab_in_degree","numeric","greaterOrEqual,24"
