"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.622234935164"
"colemanlieu","numeric","greaterOrEqual,14.1772238013159"
"text_multinomial","numeric","greaterOrEqual,0.0302565880784789"
"text_gaussian","numeric","greaterOrEqual,1.26955117133003e-60"
"text_bernoulli","numeric","greaterOrEqual,2.48380707100472e-05"
"reporter_bugnum","numeric","lowerOrEqual,75.7360869231634"
"reporter_recent_bugnum","numeric","lowerOrEqual,19.7686707098037"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910549129473861"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.8097229860723"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867162970894482"
"count_summ_before","numeric","lowerOrEqual,0.801465943921357"
"wordsDiff","numeric","lowerOrEqual,-0.214957976248115"
"sp_diff","numeric","lowerOrEqual,-0.0541892051696777"
"sp_sprint","numeric","greaterOrEqual,3.01595909055322"
"collab_closeness","numeric","lowerOrEqual,0.529013682443362"
"collab_kcore","numeric","lowerOrEqual,1.98215491487645"
"collab_out_degree","numeric","lowerOrEqual,20.9421164738014"
