"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.09574609389529"
"lix","numeric","lowerOrEqual,46.0430821097795"
"text_gaussian","numeric","greaterOrEqual,0.0526408168952912"
"text_bernoulli","numeric","greaterOrEqual,0.00186339156404155"
"text_complement","numeric","greaterOrEqual,0.424147942718432"
"reporter_bugnum","numeric","lowerOrEqual,15.6762761287391"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.88100223150104"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.860948191659133"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.86458086129278"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.843846473506548"
"count_comment_before","numeric","lowerOrEqual,-0.092517199460417"
"count_summ_before","numeric","lowerOrEqual,1.29667088971473"
"wordsDiff","numeric","lowerOrEqual,26.7978650541045"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.405519480519481"
"collab_closeness","numeric","greaterOrEqual,0.809574609389529"
"collab_in_degree","numeric","lowerOrEqual,6.73252556938678"
