"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.01022888813168"
"flesch","numeric","lowerOrEqual,51.1729298246182"
"lix","numeric","greaterOrEqual,50.4420289855072"
"text_gaussian","numeric","greaterOrEqual,1.27781597670923e-234"
"text_bernoulli","numeric","greaterOrEqual,0.0037170844381736"
"text_complement","numeric","greaterOrEqual,0.317506671521053"
"reporter_bugnum","numeric","lowerOrEqual,48.9946837224998"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99164346349426"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846058673594197"
"assignee_bugnum","numeric","greaterOrEqual,37.0024731829762"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98827129835263"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872470117672411"
"count_summ_before","numeric","lowerOrEqual,0.649372026324272"
"wordsDiff","numeric","lowerOrEqual,-0.00418883515521884"
"sp_diff","numeric","lowerOrEqual,-0.0190045780036598"
"collab_betweenness","numeric","lowerOrEqual,0.54754749657808"
"collab_closeness","numeric","greaterOrEqual,0.750217963539762"
"collab_kcore","numeric","lowerOrEqual,1.97945243422873"
"collab_out_degree","numeric","lowerOrEqual,21.8312364718877"
