"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.8281718281718"
"colemanlieu","numeric","lowerOrEqual,14.2198077515088"
"text_multinomial","numeric","greaterOrEqual,0.0380047677813485"
"text_gaussian","numeric","greaterOrEqual,0.00984275643713772"
"text_bernoulli","numeric","greaterOrEqual,3.3379389977289e-05"
"reporter_bugnum","numeric","greaterOrEqual,80.6052191928029"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.138473640196"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.910772595609983"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.95167168346234"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868643518550394"
"count_summ_before","numeric","lowerOrEqual,0.543297571362928"
"wordsDiff","numeric","lowerOrEqual,-0.110310862306505"
"sp_diff","numeric","lowerOrEqual,-0.0968299680389464"
"sp_sprint","numeric","lowerOrEqual,2.99452208075672"
"collab_closeness","numeric","lowerOrEqual,0.531047561776161"
"collab_kcore","numeric","lowerOrEqual,1.99425593088381"
"collab_out_degree","numeric","greaterOrEqual,21.256479836069"
