"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.22929105162621"
"lix","numeric","greaterOrEqual,46.6706349206349"
"text_gaussian","numeric","lowerOrEqual,0.345013379002921"
"text_bernoulli","numeric","greaterOrEqual,2.59569806074938e-06"
"text_complement","numeric","lowerOrEqual,0.394109120453429"
"reporter_bugnum","numeric","lowerOrEqual,17.1320274858736"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.96117375791073"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848510348324198"
"assignee_recent_bugnum","numeric","lowerOrEqual,4"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.841908886054255"
"count_comment_before","numeric","lowerOrEqual,-0.034315412864089"
"count_summ_before","numeric","lowerOrEqual,0.856699823634699"
"wordsDiff","numeric","lowerOrEqual,17.2767684026621"
"sp_diff","numeric","lowerOrEqual,-3"
"collab_betweenness","numeric","greaterOrEqual,0.432651045521019"
"collab_closeness","numeric","greaterOrEqual,0.814974750031864"
"collab_in_degree","numeric","greaterOrEqual,7.24134766380303"
