"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.9168"
"smog","numeric","greaterOrEqual,12.5558485495248"
"text_multinomial","numeric","greaterOrEqual,0.00468729299933175"
"text_gaussian","numeric","lowerOrEqual,0.496021897299215"
"text_bernoulli","numeric","greaterOrEqual,6.95864165057302e-19"
"reporter_bugnum","numeric","greaterOrEqual,15.8620971259661"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967513325179461"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.72219258546829"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956909546246268"
"count_summ_before","numeric","greaterOrEqual,0.0282987295649946"
"wordsDiff","numeric","lowerOrEqual,-0.0141493647824973"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.91638680757023"
"collab_betweenness","numeric","greaterOrEqual,0.267512985786552"
"collab_closeness","numeric","lowerOrEqual,0.393939393939394"
"collab_eigen_vector","numeric","greaterOrEqual,0.413075399851828"
"collab_in_degree","numeric","greaterOrEqual,23.4713864065707"
