"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.052659024594"
"smog","numeric","greaterOrEqual,12.5669521003175"
"text_multinomial","numeric","greaterOrEqual,0.00671496251785736"
"text_gaussian","numeric","lowerOrEqual,0.604906363645568"
"text_bernoulli","numeric","greaterOrEqual,2.08384634823707e-13"
"reporter_bugnum","numeric","greaterOrEqual,17.1388124618679"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.972143455006126"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.8233233066276"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957414346342285"
"count_summ_before","numeric","greaterOrEqual,0.00915857520885766"
"wordsDiff","numeric","lowerOrEqual,-0.153397621354088"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.99706018902361"
"collab_betweenness","numeric","lowerOrEqual,0.265483128702002"
"collab_closeness","numeric","greaterOrEqual,0.415094339622641"
"collab_eigen_vector","numeric","lowerOrEqual,0.421133260164436"
"collab_in_degree","numeric","greaterOrEqual,23.0708990872372"
