"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.7068965517241"
"colemanlieu","numeric","lowerOrEqual,14.2502963240095"
"text_multinomial","numeric","greaterOrEqual,0.037752128994669"
"text_gaussian","numeric","greaterOrEqual,3.59337974147956e-53"
"text_bernoulli","numeric","greaterOrEqual,5.04130661702367e-05"
"reporter_bugnum","numeric","greaterOrEqual,73.0411268305033"
"reporter_recent_bugnum","numeric","lowerOrEqual,19.5298907747492"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911025025175898"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.99757285416126"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.864902798069038"
"count_summ_before","numeric","lowerOrEqual,0.652659806190059"
"wordsDiff","numeric","lowerOrEqual,-0.070607079891488"
"sp_diff","numeric","lowerOrEqual,-0.119819356827065"
"sp_sprint","numeric","lowerOrEqual,2.9840178177692"
"collab_closeness","numeric","lowerOrEqual,0.526552280163182"
"collab_kcore","numeric","lowerOrEqual,1.9788448442705"
"collab_out_degree","numeric","greaterOrEqual,21.035326133715"
