"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0098039215686"
"colemanlieu","numeric","greaterOrEqual,14.40385"
"text_multinomial","numeric","greaterOrEqual,0.0351831704003067"
"text_gaussian","numeric","lowerOrEqual,0.52658888977021"
"text_bernoulli","numeric","greaterOrEqual,3.87885900852883e-05"
"reporter_bugnum","numeric","lowerOrEqual,70.8523806056473"
"reporter_recent_bugnum","numeric","greaterOrEqual,19.0060502346605"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.91073381652886"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.95610750373453"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868931271908122"
"count_summ_before","numeric","lowerOrEqual,0.593578747357242"
"wordsDiff","numeric","lowerOrEqual,-0.124939967645332"
"sp_diff","numeric","lowerOrEqual,-0.266667649149895"
"sp_sprint","numeric","lowerOrEqual,2.96359549462795"
"collab_closeness","numeric","lowerOrEqual,0.531246016014995"
"collab_kcore","numeric","lowerOrEqual,1.96687261387706"
"collab_out_degree","numeric","greaterOrEqual,21.0466280491091"
