"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.96649585780688"
"colemanlieu","numeric","greaterOrEqual,15.9885"
"smog","numeric","lowerOrEqual,13.211812336092"
"text_gaussian","numeric","lowerOrEqual,0.562970365630463"
"text_bernoulli","numeric","greaterOrEqual,1.40001051239244e-11"
"text_complement","numeric","greaterOrEqual,0.144651746578092"
"reporter_bugnum","numeric","greaterOrEqual,20.0743259261362"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.89275731565431"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.941078543647654"
"assignee_bugnum","numeric","greaterOrEqual,16.1598607315682"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.16521212598309"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.939393939393939"
"count_summ_before","numeric","lowerOrEqual,0.609541816171259"
"wordsDiff","numeric","lowerOrEqual,-0.0540274956729263"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.353994933474701"
"collab_closeness","numeric","lowerOrEqual,0.476923076923077"
"collab_in_degree","numeric","lowerOrEqual,23.8689976297319"
"collab_kcore","numeric","lowerOrEqual,1.98541616462171"
