"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"lix","numeric","greaterOrEqual,49.9101827275008"
"colemanlieu","numeric","lowerOrEqual,13.9935364334591"
"text_multinomial","numeric","greaterOrEqual,0.0406770121144219"
"text_gaussian","numeric","greaterOrEqual,0.0119754855986685"
"text_bernoulli","numeric","greaterOrEqual,0.000194926903682"
"reporter_bugnum","numeric","greaterOrEqual,73.4607089107158"
"reporter_recent_bugnum","numeric","greaterOrEqual,18.1045357100666"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911061474765511"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.86406979523599"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868876343412619"
"count_summ_before","numeric","lowerOrEqual,0.681649983394891"
"wordsDiff","numeric","lowerOrEqual,-0.0524724177084863"
"sp_diff","numeric","lowerOrEqual,-0.0523521525319666"
"sp_sprint","numeric","lowerOrEqual,2.96150521375239"
"collab_closeness","numeric","greaterOrEqual,0.528095669017269"
"collab_kcore","numeric","lowerOrEqual,1.96897116373293"
"collab_out_degree","numeric","greaterOrEqual,21.3675159732811"
