"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.0831"
"smog","numeric","lowerOrEqual,12.4399418969818"
"text_multinomial","numeric","greaterOrEqual,0.0059131034710823"
"text_gaussian","numeric","lowerOrEqual,0.477638836135156"
"text_bernoulli","numeric","greaterOrEqual,3.65310038286784e-14"
"reporter_bugnum","numeric","lowerOrEqual,14"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.973896997964328"
"assignee_recent_bugnum","numeric","lowerOrEqual,8.77666354458779"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956859336773118"
"count_summ_before","numeric","greaterOrEqual,0.00811147270724177"
"wordsDiff","numeric","lowerOrEqual,-0.117229936644435"
"sp_diff","numeric","lowerOrEqual,-0.5"
"sp_sprint","numeric","lowerOrEqual,4.99109873734415"
"collab_betweenness","numeric","lowerOrEqual,0.264453707948726"
"collab_closeness","numeric","lowerOrEqual,0.398812150757741"
"collab_eigen_vector","numeric","lowerOrEqual,0.414623764546823"
"collab_in_degree","numeric","lowerOrEqual,22.6913808761165"
