"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","lowerOrEqual,19.4357045357146"
"smog","numeric","lowerOrEqual,12.4110938794931"
"text_multinomial","numeric","greaterOrEqual,0.0078145941864874"
"text_gaussian","numeric","lowerOrEqual,0.435053061577491"
"text_bernoulli","numeric","greaterOrEqual,8.46814704567469e-12"
"reporter_bugnum","numeric","greaterOrEqual,17.5257772952318"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967901406751367"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.9615106806159"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957426869115507"
"count_summ_before","numeric","lowerOrEqual,0.892188986763358"
"wordsDiff","numeric","lowerOrEqual,-0.00810892530716956"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.98378214938566"
"collab_betweenness","numeric","greaterOrEqual,0.268825911707025"
"collab_closeness","numeric","lowerOrEqual,0.40199741223019"
"collab_eigen_vector","numeric","greaterOrEqual,0.414814512620849"
"collab_in_degree","numeric","greaterOrEqual,23.2541586086154"
