"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","lowerOrEqual,44.8214285714286"
"colemanlieu","numeric","lowerOrEqual,11.76305"
"text_bernoulli","numeric","greaterOrEqual,2.89915539481931e-28"
"text_complement","numeric","greaterOrEqual,0.178554952704984"
"reporter_recent_bugnum","numeric","lowerOrEqual,1.38992443587631"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.971153846153846"
"assignee_bugnum","numeric","greaterOrEqual,37.5"
"assignee_recent_bugnum","numeric","lowerOrEqual,8"
"count_summ_before","numeric","greaterOrEqual,0.000719183823093772"
"sp_sprint","numeric","lowerOrEqual,4.54964081943035"
