"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.0041642379947"
"flesch","numeric","lowerOrEqual,51.9990998076455"
"lix","numeric","greaterOrEqual,50.0351888995957"
"text_gaussian","numeric","greaterOrEqual,2.87642198425962e-284"
"text_bernoulli","numeric","greaterOrEqual,0.00518355554733239"
"text_complement","numeric","greaterOrEqual,0.327115357510312"
"reporter_bugnum","numeric","lowerOrEqual,49.9749890738167"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99797763116658"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848811912549771"
"assignee_bugnum","numeric","greaterOrEqual,37.0052031192463"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99819322116673"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872247656550304"
"count_summ_before","numeric","lowerOrEqual,0.603789315442555"
"wordsDiff","numeric","lowerOrEqual,-0.16166928736493"
"sp_diff","numeric","lowerOrEqual,-0.0131461468990892"
"collab_betweenness","numeric","lowerOrEqual,0.548595742473177"
"collab_closeness","numeric","greaterOrEqual,0.750396677388404"
"collab_kcore","numeric","lowerOrEqual,1.98266697558574"
"collab_out_degree","numeric","greaterOrEqual,22.0039630518295"
