"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,3.1881654523313"
"lix","numeric","lowerOrEqual,51.3203105448225"
"text_gaussian","numeric","lowerOrEqual,0.435039726784453"
"text_bernoulli","numeric","greaterOrEqual,2.50282012264845e-05"
"text_complement","numeric","lowerOrEqual,0.478039395997446"
"reporter_bugnum","numeric","lowerOrEqual,16"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.88862803485245"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861917522578701"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.12266066391021"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.851384894851772"
"count_comment_before","numeric","lowerOrEqual,-0.0556859825737774"
"count_summ_before","numeric","lowerOrEqual,0.629024841822684"
"wordsDiff","numeric","greaterOrEqual,0.0940827261656523"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.413117234167856"
"collab_closeness","numeric","greaterOrEqual,0.80060225651216"
"collab_in_degree","numeric","greaterOrEqual,7.04354622354731"
