"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.8803"
"smog","numeric","greaterOrEqual,12.509254049266"
"text_multinomial","numeric","greaterOrEqual,0.00747771714381336"
"text_gaussian","numeric","lowerOrEqual,0.405894633731805"
"text_bernoulli","numeric","greaterOrEqual,8.87818859145143e-14"
"reporter_bugnum","numeric","lowerOrEqual,19.9863023334183"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.967052546552011"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.97173930332065"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957277359196135"
"count_summ_before","numeric","greaterOrEqual,0.0148802332114428"
"wordsDiff","numeric","lowerOrEqual,-0.035373707767576"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.92652140418068"
"collab_betweenness","numeric","lowerOrEqual,0.259187501655427"
"collab_closeness","numeric","lowerOrEqual,0.406937358428736"
"collab_eigen_vector","numeric","lowerOrEqual,0.416028543821007"
"collab_in_degree","numeric","lowerOrEqual,22.9308912623674"
