"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00645959738176"
"flesch","numeric","lowerOrEqual,50.8683"
"lix","numeric","greaterOrEqual,50.3403184271201"
"text_gaussian","numeric","greaterOrEqual,5.50252718810614e-125"
"text_bernoulli","numeric","greaterOrEqual,0.0018307916872679"
"text_complement","numeric","greaterOrEqual,0.316282130520425"
"reporter_bugnum","numeric","greaterOrEqual,50.3386127073318"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.9920307234861"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846027334373885"
"assignee_bugnum","numeric","greaterOrEqual,37.0709330737591"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.00267451372929"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872132192553218"
"count_summ_before","numeric","lowerOrEqual,0.622080915141851"
"wordsDiff","numeric","lowerOrEqual,-0.0110191202256829"
"sp_diff","numeric","lowerOrEqual,-0.0208925376646221"
"collab_betweenness","numeric","greaterOrEqual,0.544677064647547"
"collab_closeness","numeric","greaterOrEqual,0.750149117868083"
"collab_kcore","numeric","lowerOrEqual,1.94810228073038"
"collab_out_degree","numeric","greaterOrEqual,22.0228164694272"
