"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.0418110517785"
"lix","numeric","greaterOrEqual,45.7200018565777"
"text_gaussian","numeric","greaterOrEqual,8.68615264148812e-105"
"text_bernoulli","numeric","lowerOrEqual,0.00795450701833755"
"text_complement","numeric","greaterOrEqual,0.429641086717118"
"reporter_bugnum","numeric","lowerOrEqual,16.8892404213548"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.06783729512244"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.85607138224765"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.00694953720085"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.814654275731839"
"count_comment_before","numeric","lowerOrEqual,-0.0665520720649511"
"count_summ_before","numeric","lowerOrEqual,0.602200166555122"
"wordsDiff","numeric","lowerOrEqual,9"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.429202865380214"
"collab_closeness","numeric","lowerOrEqual,0.811543974422795"
"collab_in_degree","numeric","lowerOrEqual,6.73918634839356"
