"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.01208000117913"
"flesch","numeric","lowerOrEqual,51.0467619112592"
"lix","numeric","greaterOrEqual,50.1353925353925"
"text_gaussian","numeric","greaterOrEqual,2.74147461079985e-220"
"text_bernoulli","numeric","greaterOrEqual,0.00435617943297802"
"text_complement","numeric","greaterOrEqual,0.325330443525982"
"reporter_bugnum","numeric","greaterOrEqual,48.0882795939688"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99114338052459"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846013089545103"
"assignee_bugnum","numeric","lowerOrEqual,35.9575071379077"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99248627922498"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872341942178842"
"count_summ_before","numeric","lowerOrEqual,0.623501096153632"
"wordsDiff","numeric","lowerOrEqual,-0.686921789310873"
"sp_diff","numeric","lowerOrEqual,-0.0254979624878615"
"collab_betweenness","numeric","greaterOrEqual,0.547619047619048"
"collab_closeness","numeric","greaterOrEqual,0.750486761653779"
"collab_kcore","numeric","lowerOrEqual,1.95242024026811"
"collab_out_degree","numeric","greaterOrEqual,22.0442546750419"
