"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.4531"
"smog","numeric","lowerOrEqual,12.4050567185673"
"text_multinomial","numeric","greaterOrEqual,0.0077316751078682"
"text_gaussian","numeric","greaterOrEqual,0.00290958560071886"
"text_bernoulli","numeric","greaterOrEqual,6.45645891560543e-14"
"reporter_bugnum","numeric","lowerOrEqual,16.2087594289333"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.969306278038395"
"assignee_recent_bugnum","numeric","greaterOrEqual,9.13200151640922"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957515346888199"
"count_summ_before","numeric","greaterOrEqual,0.00290958560071886"
"wordsDiff","numeric","greaterOrEqual,0.0174575136043131"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.93387130927294"
"collab_betweenness","numeric","lowerOrEqual,0.26375389866585"
"collab_closeness","numeric","greaterOrEqual,0.413533910089016"
"collab_eigen_vector","numeric","lowerOrEqual,0.415774161040544"
"collab_in_degree","numeric","lowerOrEqual,22.4343230770901"
