"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,49.8627925516727"
"colemanlieu","numeric","lowerOrEqual,14.1313"
"text_multinomial","numeric","greaterOrEqual,0.025706190930521"
"text_gaussian","numeric","lowerOrEqual,0.481722843134776"
"text_bernoulli","numeric","greaterOrEqual,4.61313858541287e-06"
"reporter_bugnum","numeric","lowerOrEqual,76.2128168614581"
"reporter_recent_bugnum","numeric","lowerOrEqual,19.65921038948"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908953649210409"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.81636939477175"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.867559763976471"
"count_summ_before","numeric","lowerOrEqual,0.539865575614385"
"wordsDiff","numeric","lowerOrEqual,-0.123659094795585"
"sp_diff","numeric","lowerOrEqual,-0.231342951767147"
"sp_sprint","numeric","lowerOrEqual,2.9809582666494"
"collab_closeness","numeric","lowerOrEqual,0.530911758058084"
"collab_kcore","numeric","lowerOrEqual,1.99281646218151"
"collab_out_degree","numeric","greaterOrEqual,21.0238050976768"
