"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00028564035892"
"flesch","numeric","lowerOrEqual,50.445"
"lix","numeric","greaterOrEqual,50.9916525465722"
"text_gaussian","numeric","greaterOrEqual,2.95740282683996e-196"
"text_bernoulli","numeric","greaterOrEqual,0.0043122732547454"
"text_complement","numeric","greaterOrEqual,0.326405660814525"
"reporter_bugnum","numeric","greaterOrEqual,49.0635079662316"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00949123781174"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846068052098915"
"assignee_bugnum","numeric","lowerOrEqual,37.9795351852663"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.9743255963549"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87214942515449"
"count_summ_before","numeric","lowerOrEqual,0.578248275560327"
"wordsDiff","numeric","lowerOrEqual,-0.224125937558711"
"sp_diff","numeric","lowerOrEqual,-0.0464483262039721"
"collab_betweenness","numeric","lowerOrEqual,0.543397868066127"
"collab_closeness","numeric","greaterOrEqual,0.750080443257638"
"collab_kcore","numeric","lowerOrEqual,1.93750351108611"
"collab_out_degree","numeric","lowerOrEqual,20.9326271493919"
