"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.56455"
"smog","numeric","greaterOrEqual,12.4906068822602"
"text_multinomial","numeric","greaterOrEqual,0.0060213304805328"
"text_gaussian","numeric","greaterOrEqual,0.0249766926281154"
"text_bernoulli","numeric","greaterOrEqual,3.341682497325e-14"
"reporter_bugnum","numeric","lowerOrEqual,16.9250295078382"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.96775244334247"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.81364964786917"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.0193533792626113"
"wordsDiff","numeric","lowerOrEqual,-0.0680419814307243"
"sp_diff","numeric","lowerOrEqual,-1.5"
"sp_sprint","numeric","lowerOrEqual,4.94118208484724"
"collab_betweenness","numeric","lowerOrEqual,0.262196281794588"
"collab_closeness","numeric","greaterOrEqual,0.400760403399969"
"collab_eigen_vector","numeric","lowerOrEqual,0.408248862735596"
"collab_in_degree","numeric","greaterOrEqual,23.0475229797885"
