"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.92748613958247"
"colemanlieu","numeric","greaterOrEqual,15.9309"
"smog","numeric","lowerOrEqual,13.3501622667996"
"text_gaussian","numeric","greaterOrEqual,0.00618927762843668"
"text_bernoulli","numeric","greaterOrEqual,5.90423535811864e-10"
"text_complement","numeric","greaterOrEqual,0.150055254588838"
"reporter_bugnum","numeric","lowerOrEqual,18.9841526970267"
"reporter_recent_bugnum","numeric","greaterOrEqual,5.01071523874998"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.93467079635234"
"assignee_bugnum","numeric","lowerOrEqual,14.9241003990173"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.00547011662275"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.937972297920292"
"count_summ_before","numeric","lowerOrEqual,0.770975647610612"
"wordsDiff","numeric","lowerOrEqual,-0.0918786800466478"
"sp_diff","numeric","lowerOrEqual,-0.384122908581048"
"collab_betweenness","numeric","greaterOrEqual,0.356971484759095"
"collab_closeness","numeric","greaterOrEqual,0.473672786545074"
"collab_in_degree","numeric","greaterOrEqual,24.1589546692558"
"collab_kcore","numeric","lowerOrEqual,1.94115545391105"
