"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00413245242089"
"flesch","numeric","lowerOrEqual,50.9528859689985"
"lix","numeric","greaterOrEqual,50.6932473758405"
"text_gaussian","numeric","greaterOrEqual,4.47051269935961e-279"
"text_bernoulli","numeric","greaterOrEqual,0.00356131117951288"
"text_complement","numeric","greaterOrEqual,0.330579307110914"
"reporter_bugnum","numeric","greaterOrEqual,48.1079416414723"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.98916883068159"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.841815843066916"
"assignee_bugnum","numeric","greaterOrEqual,37.0134299006313"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98316290182993"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87166155944623"
"count_summ_before","numeric","lowerOrEqual,0.680791181628592"
"wordsDiff","numeric","lowerOrEqual,-0.0110442223958671"
"sp_diff","numeric","lowerOrEqual,-0.0169512450229377"
"collab_betweenness","numeric","lowerOrEqual,0.545986524104358"
"collab_closeness","numeric","greaterOrEqual,0.750239766313739"
"collab_kcore","numeric","lowerOrEqual,1.9386759835761"
"collab_out_degree","numeric","greaterOrEqual,21.0156790653709"
