"varname","cls","rule"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.05491409962997"
"lix","numeric","greaterOrEqual,48.3709778111263"
"text_gaussian","numeric","lowerOrEqual,0.505944336764514"
"text_bernoulli","numeric","greaterOrEqual,7.30643419487797e-05"
"text_complement","numeric","lowerOrEqual,0.429117598358485"
"reporter_bugnum","numeric","lowerOrEqual,15"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.9751153215766"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.854865372538334"
"assignee_recent_bugnum","numeric","lowerOrEqual,4.78180515160784"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.849017450508351"
"count_comment_before","numeric","lowerOrEqual,-0.0491233910433948"
"count_summ_before","numeric","lowerOrEqual,1.50816483073868"
"wordsDiff","numeric","lowerOrEqual,22.5106765003875"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.406048780506743"
"collab_closeness","numeric","greaterOrEqual,0.804814027037202"
"collab_in_degree","numeric","lowerOrEqual,6.90175321791321"
