"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.0102533698082"
"flesch","numeric","lowerOrEqual,52.1224972463107"
"lix","numeric","greaterOrEqual,50.0034072943846"
"text_gaussian","numeric","greaterOrEqual,3.49791848052171e-197"
"text_bernoulli","numeric","greaterOrEqual,0.0104682050022767"
"text_complement","numeric","greaterOrEqual,0.319371467077001"
"reporter_bugnum","numeric","greaterOrEqual,47.0461948132142"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.99897638405673"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848823499942346"
"assignee_bugnum","numeric","lowerOrEqual,37.8320783122908"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.98062927322462"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87220668372667"
"count_summ_before","numeric","lowerOrEqual,0.791463079745881"
"wordsDiff","numeric","lowerOrEqual,-0.0744539154693484"
"sp_diff","numeric","lowerOrEqual,-0.114187239669263"
"collab_betweenness","numeric","lowerOrEqual,0.54612861757954"
"collab_closeness","numeric","greaterOrEqual,0.750386762966148"
"collab_kcore","numeric","lowerOrEqual,1.83444028394297"
"collab_out_degree","numeric","greaterOrEqual,21.0041074035689"
