"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:FALSE,FALSE:TRUE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,47.6555749720887"
"colemanlieu","numeric","greaterOrEqual,12.2952"
"text_bernoulli","numeric","greaterOrEqual,3.88050589470029e-18"
"text_complement","numeric","greaterOrEqual,0.187801168943098"
"reporter_recent_bugnum","numeric","greaterOrEqual,2.01688930392265"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.980769230769231"
"assignee_bugnum","numeric","lowerOrEqual,35"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.39814248867333"
"count_summ_before","numeric","greaterOrEqual,0.00492617441341281"
"sp_sprint","numeric","lowerOrEqual,4.72283266158774"
