"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.09733184007928"
"lix","numeric","greaterOrEqual,47.9079108496465"
"text_gaussian","numeric","lowerOrEqual,0.50388891750481"
"text_bernoulli","numeric","greaterOrEqual,4.18717371184266e-05"
"text_complement","numeric","greaterOrEqual,0.450554689729451"
"reporter_bugnum","numeric","lowerOrEqual,16.2740903433878"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.58178588491865"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.853792414975145"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.83669860172085"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850019498719592"
"count_comment_before","numeric","lowerOrEqual,-0.419878741726279"
"count_summ_before","numeric","lowerOrEqual,0.696241234079935"
"wordsDiff","numeric","lowerOrEqual,19.9567797337659"
"sp_diff","numeric","lowerOrEqual,-1.5"
"collab_betweenness","numeric","greaterOrEqual,0.441896397788948"
"collab_closeness","numeric","greaterOrEqual,0.80371898682788"
"collab_in_degree","numeric","lowerOrEqual,5.83738041645847"
