"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00332556851208"
"flesch","numeric","lowerOrEqual,51.0083"
"lix","numeric","greaterOrEqual,50.6915422885572"
"text_gaussian","numeric","greaterOrEqual,6.59633331057343e-279"
"text_bernoulli","numeric","greaterOrEqual,0.00379715765652273"
"text_complement","numeric","greaterOrEqual,0.318163516125481"
"reporter_bugnum","numeric","greaterOrEqual,48.0605482961982"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.0674186963588"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.841959116763382"
"assignee_bugnum","numeric","lowerOrEqual,34.9830375823658"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99550124350935"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872286707483673"
"count_summ_before","numeric","lowerOrEqual,0.693224067799747"
"wordsDiff","numeric","lowerOrEqual,-0.123368585249409"
"sp_diff","numeric","lowerOrEqual,-0.00332921557128429"
"collab_betweenness","numeric","greaterOrEqual,0.546414688328725"
"collab_closeness","numeric","greaterOrEqual,0.750867533941737"
"collab_kcore","numeric","lowerOrEqual,1.96711003035307"
"collab_out_degree","numeric","greaterOrEqual,21.1471189693548"
