"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,19.3067860653942"
"smog","numeric","greaterOrEqual,12.5071991563233"
"text_multinomial","numeric","greaterOrEqual,0.00571109593160265"
"text_gaussian","numeric","lowerOrEqual,0.382095313514583"
"text_bernoulli","numeric","greaterOrEqual,4.35809589143601e-16"
"reporter_bugnum","numeric","greaterOrEqual,17.6335146888159"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.963687288461994"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.88602627534419"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956475881875679"
"count_summ_before","numeric","greaterOrEqual,0.0130091088358313"
"wordsDiff","numeric","lowerOrEqual,-0.200629484374076"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.80043427925557"
"collab_betweenness","numeric","lowerOrEqual,0.264150943396226"
"collab_closeness","numeric","lowerOrEqual,0.399013893217247"
"collab_eigen_vector","numeric","lowerOrEqual,0.408249819381152"
"collab_in_degree","numeric","lowerOrEqual,22.9565689282026"
