"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.82485"
"smog","numeric","greaterOrEqual,12.5140560336282"
"text_multinomial","numeric","greaterOrEqual,0.00699658170762186"
"text_gaussian","numeric","lowerOrEqual,0.584388294257224"
"text_bernoulli","numeric","greaterOrEqual,3.63520041772604e-14"
"reporter_bugnum","numeric","lowerOrEqual,15.4078257735819"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974534257632378"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.90935077611357"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956521739130435"
"count_summ_before","numeric","greaterOrEqual,0.00352161400951445"
"wordsDiff","numeric","greaterOrEqual,0.143319117603824"
"sp_diff","numeric","lowerOrEqual,-1"
"sp_sprint","numeric","lowerOrEqual,4.90867651067674"
"collab_betweenness","numeric","lowerOrEqual,0.261858113151217"
"collab_closeness","numeric","greaterOrEqual,0.406976744186047"
"collab_eigen_vector","numeric","lowerOrEqual,0.408249617910242"
"collab_in_degree","numeric","greaterOrEqual,23.7923247590661"
