"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.6060419643787"
"colemanlieu","numeric","greaterOrEqual,15.2115"
"text_multinomial","numeric","greaterOrEqual,0.0409798842669767"
"text_gaussian","numeric","greaterOrEqual,3.46847289616921e-196"
"text_bernoulli","numeric","greaterOrEqual,0.0001164990338997"
"reporter_bugnum","numeric","lowerOrEqual,55.6886593408417"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0155485086143"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.907786053331157"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.06635374575853"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907110250662465"
"count_summ_before","numeric","lowerOrEqual,0.767979011405259"
"wordsDiff","numeric","lowerOrEqual,-0.0289731686934829"
"sp_diff","numeric","lowerOrEqual,-0.67936862912029"
"sp_sprint","numeric","greaterOrEqual,4.02404323359951"
"collab_betweenness","numeric","greaterOrEqual,0.2954802259887"
"collab_closeness","numeric","lowerOrEqual,0.475303770544997"
"collab_in_degree","numeric","greaterOrEqual,15.0281864756253"
"collab_kcore","numeric","lowerOrEqual,1.98820088687353"
