"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,50.0221300108554"
"colemanlieu","numeric","greaterOrEqual,14.175"
"text_multinomial","numeric","greaterOrEqual,0.026755265806876"
"text_gaussian","numeric","lowerOrEqual,0.595653273747303"
"text_bernoulli","numeric","greaterOrEqual,8.26007362074036e-06"
"reporter_bugnum","numeric","lowerOrEqual,76.907449667342"
"reporter_recent_bugnum","numeric","greaterOrEqual,20.1121792066842"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.911038476002669"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.96811569761485"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.868896863358761"
"count_summ_before","numeric","lowerOrEqual,0.703470427193679"
"wordsDiff","numeric","lowerOrEqual,-0.0633775880560279"
"sp_diff","numeric","lowerOrEqual,-0.366645263973624"
"sp_sprint","numeric","lowerOrEqual,2.99876024527475"
"collab_closeness","numeric","lowerOrEqual,0.526204129296396"
"collab_kcore","numeric","lowerOrEqual,1.95870466250926"
"collab_out_degree","numeric","lowerOrEqual,20.9380252424162"
