"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,54.6529445725503"
"colemanlieu","numeric","greaterOrEqual,15.3895"
"text_multinomial","numeric","greaterOrEqual,0.0373279379616264"
"text_gaussian","numeric","lowerOrEqual,0.438451847992837"
"text_bernoulli","numeric","greaterOrEqual,7.0663766687561e-05"
"reporter_bugnum","numeric","lowerOrEqual,58.8613000735641"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0154143082909"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908099761439721"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.0736122392118"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907452211926169"
"count_summ_before","numeric","lowerOrEqual,0.676101691089571"
"wordsDiff","numeric","lowerOrEqual,-0.064578419085592"
"sp_diff","numeric","lowerOrEqual,-0.0670557932462543"
"sp_sprint","numeric","greaterOrEqual,4.00004208646715"
"collab_betweenness","numeric","greaterOrEqual,0.296158843088398"
"collab_closeness","numeric","lowerOrEqual,0.475807222498159"
"collab_in_degree","numeric","greaterOrEqual,15.0054920318071"
"collab_kcore","numeric","lowerOrEqual,1.98922210512683"
