"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"OB","factor","TRUE:TRUE,FALSE:FALSE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","lowerOrEqual,19.3747"
"smog","numeric","lowerOrEqual,12.8666586514698"
"text_multinomial","numeric","greaterOrEqual,0.0070050555177009"
"text_gaussian","numeric","greaterOrEqual,0.00213648448698223"
"text_bernoulli","numeric","greaterOrEqual,3.02477868888653e-13"
"reporter_bugnum","numeric","greaterOrEqual,19.0031112246215"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.966581085648786"
"assignee_recent_bugnum","numeric","lowerOrEqual,10.9693565983325"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.956964629631834"
"count_summ_before","numeric","lowerOrEqual,0.823371927603148"
"wordsDiff","numeric","lowerOrEqual,-0.0431443189736456"
"sp_diff","numeric","lowerOrEqual,0.0309876922983676"
"sp_sprint","numeric","lowerOrEqual,4.97008563857526"
"collab_betweenness","numeric","greaterOrEqual,0.262174100409395"
"collab_closeness","numeric","greaterOrEqual,0.406249999950559"
"collab_eigen_vector","numeric","greaterOrEqual,0.408353513900717"
"collab_in_degree","numeric","lowerOrEqual,22.8276678198017"
