"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"colemanlieu","numeric","greaterOrEqual,18.9533"
"smog","numeric","greaterOrEqual,12.7369191630864"
"text_multinomial","numeric","greaterOrEqual,0.0075881267571295"
"text_gaussian","numeric","lowerOrEqual,0.4840359443333"
"text_bernoulli","numeric","greaterOrEqual,9.69927652877359e-13"
"reporter_bugnum","numeric","greaterOrEqual,15.2039919379167"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.974425257238802"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.97599423257634"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.957278531023187"
"count_summ_before","numeric","greaterOrEqual,0.0185437006875873"
"wordsDiff","numeric","lowerOrEqual,-0.184467147104442"
"sp_diff","numeric","lowerOrEqual,0.411304874578491"
"sp_sprint","numeric","lowerOrEqual,4.9888762885239"
"collab_betweenness","numeric","lowerOrEqual,0.276390168832029"
"collab_closeness","numeric","greaterOrEqual,0.415094339622641"
"collab_eigen_vector","numeric","lowerOrEqual,0.42564986248877"
"collab_in_degree","numeric","greaterOrEqual,23.6428325935267"
