"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99561076983809"
"colemanlieu","numeric","greaterOrEqual,15.9999"
"smog","numeric","lowerOrEqual,13.3220032908741"
"text_gaussian","numeric","lowerOrEqual,0.425946106319316"
"text_bernoulli","numeric","greaterOrEqual,2.66554659217002e-12"
"text_complement","numeric","greaterOrEqual,0.141887291939584"
"reporter_bugnum","numeric","lowerOrEqual,19.8713923406322"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.99429771862924"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.938723356218896"
"assignee_bugnum","numeric","lowerOrEqual,14.6526112686843"
"assignee_recent_bugnum","numeric","greaterOrEqual,3.05705999210477"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.938738448115517"
"count_summ_before","numeric","lowerOrEqual,0.662635867949575"
"wordsDiff","numeric","lowerOrEqual,-0.108389795059338"
"sp_diff","numeric","lowerOrEqual,-1.18153197271749"
"collab_betweenness","numeric","greaterOrEqual,0.357425742574258"
"collab_closeness","numeric","greaterOrEqual,0.472807559973179"
"collab_in_degree","numeric","lowerOrEqual,23.9494882915169"
"collab_kcore","numeric","lowerOrEqual,1.93582927132957"
