"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.11895077349618"
"lix","numeric","greaterOrEqual,45.0860077109656"
"text_gaussian","numeric","greaterOrEqual,0.29349778778851"
"text_bernoulli","numeric","greaterOrEqual,1.69831386081764e-05"
"text_complement","numeric","greaterOrEqual,0.42379314387588"
"reporter_bugnum","numeric","lowerOrEqual,15.4239344960079"
"reporter_recent_bugnum","numeric","lowerOrEqual,7.9272080687806"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.85965473730516"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.94052461325191"
"assignee_stable_sp_rate","numeric","greaterOrEqual,0.833782666242095"
"count_comment_before","numeric","lowerOrEqual,-0.204678784590214"
"count_summ_before","numeric","lowerOrEqual,0.533608253812417"
"wordsDiff","numeric","lowerOrEqual,13.7508356817998"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.433311591194958"
"collab_closeness","numeric","lowerOrEqual,0.776623215918256"
"collab_in_degree","numeric","greaterOrEqual,7.15516862506047"
