"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00264941924252"
"flesch","numeric","lowerOrEqual,51.021515607293"
"lix","numeric","greaterOrEqual,50.5162280928348"
"text_gaussian","numeric","greaterOrEqual,9.99979801428031e-265"
"text_bernoulli","numeric","greaterOrEqual,0.0037727198957744"
"text_complement","numeric","greaterOrEqual,0.322751852064419"
"reporter_bugnum","numeric","greaterOrEqual,47.1772478129715"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.96232000156306"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.841956158239076"
"assignee_bugnum","numeric","greaterOrEqual,35.0932558532804"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.99897093838081"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872448649000514"
"count_summ_before","numeric","lowerOrEqual,0.629419598029926"
"wordsDiff","numeric","lowerOrEqual,-0.0627024744171649"
"sp_diff","numeric","lowerOrEqual,-0.143755705095828"
"collab_betweenness","numeric","greaterOrEqual,0.544955515713777"
"collab_closeness","numeric","greaterOrEqual,0.750169989877979"
"collab_kcore","numeric","lowerOrEqual,1.99899246240966"
"collab_out_degree","numeric","greaterOrEqual,21.0032267982606"
