"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.02216833573766"
"flesch","numeric","lowerOrEqual,50.8683"
"lix","numeric","greaterOrEqual,50.4491851464002"
"text_gaussian","numeric","greaterOrEqual,8.99780736132923e-273"
"text_bernoulli","numeric","greaterOrEqual,0.002977275558552"
"text_complement","numeric","greaterOrEqual,0.324360235036106"
"reporter_bugnum","numeric","greaterOrEqual,50.4074951736256"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.00148538919166"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.846044484557377"
"assignee_bugnum","numeric","lowerOrEqual,36.9560825554654"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.00242755562067"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872288775404757"
"count_summ_before","numeric","lowerOrEqual,0.551905763451941"
"wordsDiff","numeric","lowerOrEqual,-0.0272361561655998"
"sp_diff","numeric","lowerOrEqual,-0.0158948265016079"
"collab_betweenness","numeric","lowerOrEqual,0.544424940754819"
"collab_closeness","numeric","lowerOrEqual,0.749798786070073"
"collab_kcore","numeric","lowerOrEqual,1.96476797945797"
"collab_out_degree","numeric","greaterOrEqual,21.0451862164773"
