"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"OB","factor","TRUE:FALSE,FALSE:TRUE"
"EB","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"colemanlieu","numeric","greaterOrEqual,18.8528"
"smog","numeric","lowerOrEqual,12.4036079487977"
"text_multinomial","numeric","greaterOrEqual,0.0089013289003596"
"text_gaussian","numeric","lowerOrEqual,0.497325872071087"
"text_bernoulli","numeric","greaterOrEqual,1.92147027663351e-12"
"reporter_bugnum","numeric","lowerOrEqual,14.8121395879425"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.973074515512767"
"assignee_recent_bugnum","numeric","lowerOrEqual,9.92114308243617"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.955670622345819"
"count_summ_before","numeric","greaterOrEqual,0.0527359559200704"
"wordsDiff","numeric","lowerOrEqual,-0.771966566797346"
"sp_diff","numeric","lowerOrEqual,0"
"sp_sprint","numeric","lowerOrEqual,4.96889449097216"
"collab_betweenness","numeric","lowerOrEqual,0.264954483467049"
"collab_closeness","numeric","greaterOrEqual,0.413348038092367"
"collab_eigen_vector","numeric","lowerOrEqual,0.419920692086048"
"collab_in_degree","numeric","lowerOrEqual,22"
