"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.7222222222222"
"colemanlieu","numeric","greaterOrEqual,15.2303"
"text_multinomial","numeric","greaterOrEqual,0.0358253357930604"
"text_gaussian","numeric","greaterOrEqual,2.21711721200538e-87"
"text_bernoulli","numeric","greaterOrEqual,0.0001135900382713"
"reporter_bugnum","numeric","lowerOrEqual,56.8541099093854"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.1837810869329"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.908333333333333"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.93957500439137"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907429801772372"
"count_summ_before","numeric","lowerOrEqual,1.05778340611141"
"wordsDiff","numeric","lowerOrEqual,-0.0634426167234778"
"sp_diff","numeric","lowerOrEqual,-0.0953740286640823"
"sp_sprint","numeric","lowerOrEqual,3.99674383504316"
"collab_betweenness","numeric","greaterOrEqual,0.301429593100996"
"collab_closeness","numeric","lowerOrEqual,0.466553346041347"
"collab_in_degree","numeric","greaterOrEqual,15.0453090339433"
"collab_kcore","numeric","lowerOrEqual,1.99862973811105"
