"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.07962204841897"
"lix","numeric","greaterOrEqual,49.3505985637059"
"text_gaussian","numeric","greaterOrEqual,7.21230598827386e-100"
"text_bernoulli","numeric","greaterOrEqual,1.73099732954908e-05"
"text_complement","numeric","greaterOrEqual,0.37705565174306"
"reporter_bugnum","numeric","lowerOrEqual,14.8330837218091"
"reporter_recent_bugnum","numeric","lowerOrEqual,8.77984145912342"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.861241403103831"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.89861235953867"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.84944063147392"
"count_comment_before","numeric","lowerOrEqual,-0.129677711287513"
"count_summ_before","numeric","lowerOrEqual,0.68729464057833"
"wordsDiff","numeric","greaterOrEqual,0.0398110242094845"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.431029623528071"
"collab_closeness","numeric","greaterOrEqual,0.812950187058825"
"collab_in_degree","numeric","greaterOrEqual,7.08447524067014"
