"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.00549566023983"
"flesch","numeric","lowerOrEqual,50.8346"
"lix","numeric","greaterOrEqual,50.2838129130779"
"text_gaussian","numeric","greaterOrEqual,1.89824890504869e-208"
"text_bernoulli","numeric","greaterOrEqual,0.0028728702835384"
"text_complement","numeric","greaterOrEqual,0.319961320732333"
"reporter_bugnum","numeric","lowerOrEqual,50.9741344428621"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.99515813123435"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848679946695396"
"assignee_bugnum","numeric","lowerOrEqual,37.9279470611364"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.9967288216576"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.87226310109754"
"count_summ_before","numeric","lowerOrEqual,0.588509944151156"
"wordsDiff","numeric","lowerOrEqual,-0.634026980958879"
"sp_diff","numeric","lowerOrEqual,-0.0126022712793201"
"collab_betweenness","numeric","lowerOrEqual,0.547540983606557"
"collab_closeness","numeric","lowerOrEqual,0.749950131032947"
"collab_kcore","numeric","lowerOrEqual,1.97966883075424"
"collab_out_degree","numeric","lowerOrEqual,21.9398802365176"
