"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","greaterOrEqual,2.00056715682149"
"flesch","numeric","lowerOrEqual,50.4708"
"lix","numeric","greaterOrEqual,50.5833333333333"
"text_gaussian","numeric","greaterOrEqual,1.08578225731606e-296"
"text_bernoulli","numeric","greaterOrEqual,0.0076458128378188"
"text_complement","numeric","greaterOrEqual,0.316150763741502"
"reporter_bugnum","numeric","greaterOrEqual,52.0673262032215"
"reporter_recent_bugnum","numeric","lowerOrEqual,9.99243374541402"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.848831032488711"
"assignee_bugnum","numeric","lowerOrEqual,38.9671684945934"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.01122719794512"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872379249965409"
"count_summ_before","numeric","lowerOrEqual,0.555294454214163"
"wordsDiff","numeric","lowerOrEqual,-0.0182316421996802"
"sp_diff","numeric","lowerOrEqual,-0.0151398901361972"
"collab_betweenness","numeric","greaterOrEqual,0.546165349064368"
"collab_closeness","numeric","greaterOrEqual,0.750032469118014"
"collab_kcore","numeric","lowerOrEqual,1.96718200226314"
"collab_out_degree","numeric","lowerOrEqual,21.9646814798471"
