"varname","cls","rule"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,3.02602631831542"
"lix","numeric","lowerOrEqual,45.7321437808953"
"text_gaussian","numeric","greaterOrEqual,1.61856441545976e-164"
"text_bernoulli","numeric","greaterOrEqual,0.000506201139903541"
"text_complement","numeric","greaterOrEqual,0.442828439958486"
"reporter_bugnum","numeric","lowerOrEqual,17"
"reporter_recent_bugnum","numeric","lowerOrEqual,10.8050911636092"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.858266532602781"
"assignee_recent_bugnum","numeric","greaterOrEqual,4.70507431961596"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.850330885335872"
"count_comment_before","numeric","lowerOrEqual,-0.145803682738915"
"count_summ_before","numeric","lowerOrEqual,0.557319056708366"
"wordsDiff","numeric","lowerOrEqual,16.7316899185535"
"sp_diff","numeric","lowerOrEqual,-2"
"collab_betweenness","numeric","greaterOrEqual,0.428781350488123"
"collab_closeness","numeric","greaterOrEqual,0.806969328224659"
"collab_in_degree","numeric","lowerOrEqual,6.89725915691815"
