"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:FALSE,FALSE:TRUE"
"has_CODE","factor","TRUE:FALSE,FALSE:TRUE"
"has_STACK","factor","TRUE:FALSE,FALSE:TRUE"
"STEP","factor","TRUE:FALSE,FALSE:TRUE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:FALSE,FALSE:TRUE"
"firststorypoints","numeric","greaterOrEqual,2.01203708676621"
"flesch","numeric","lowerOrEqual,50.8029"
"lix","numeric","greaterOrEqual,50.0009256158646"
"text_gaussian","numeric","greaterOrEqual,5.26109202395498e-162"
"text_bernoulli","numeric","greaterOrEqual,0.00433998720253535"
"text_complement","numeric","greaterOrEqual,0.324261746128224"
"reporter_bugnum","numeric","greaterOrEqual,49.0939878302161"
"reporter_recent_bugnum","numeric","greaterOrEqual,9.05776940612122"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.842069240456896"
"assignee_bugnum","numeric","greaterOrEqual,37.0387779003941"
"assignee_recent_bugnum","numeric","greaterOrEqual,7.00468993745744"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.872337389553294"
"count_summ_before","numeric","lowerOrEqual,0.551715643028729"
"wordsDiff","numeric","lowerOrEqual,-0.0792758960742503"
"sp_diff","numeric","lowerOrEqual,-0.0103755970485508"
"collab_betweenness","numeric","lowerOrEqual,0.546093065694987"
"collab_closeness","numeric","greaterOrEqual,0.750215462465568"
"collab_kcore","numeric","lowerOrEqual,1.99092949321494"
"collab_out_degree","numeric","greaterOrEqual,21.0009515243582"
