"varname","cls","rule"
"has_TESTCASE","factor","TRUE:TRUE,FALSE:FALSE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"lix","numeric","greaterOrEqual,53.9272151898734"
"colemanlieu","numeric","greaterOrEqual,15.3393"
"text_multinomial","numeric","greaterOrEqual,0.04000618702403"
"text_gaussian","numeric","greaterOrEqual,4.03201689345767e-134"
"text_bernoulli","numeric","greaterOrEqual,7.88169613021721e-05"
"reporter_bugnum","numeric","lowerOrEqual,58.8999608876184"
"reporter_recent_bugnum","numeric","greaterOrEqual,11.0176916699857"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.90843594645337"
"assignee_recent_bugnum","numeric","lowerOrEqual,6.85628232732415"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.907137493124046"
"count_summ_before","numeric","lowerOrEqual,0.902087355265394"
"wordsDiff","numeric","lowerOrEqual,-0.121331951580942"
"sp_diff","numeric","lowerOrEqual,-0.136359661817551"
"sp_sprint","numeric","greaterOrEqual,4.00763293355703"
"collab_betweenness","numeric","greaterOrEqual,0.297348909832663"
"collab_closeness","numeric","lowerOrEqual,0.463221616305375"
"collab_in_degree","numeric","greaterOrEqual,15.0119789009914"
"collab_kcore","numeric","lowerOrEqual,1.96874992433004"
