"varname","cls","rule"
"has_TESTCASE","factor","TRUE:FALSE,FALSE:TRUE"
"has_ATTACHMENT","factor","TRUE:TRUE,FALSE:FALSE"
"has_CODE","factor","TRUE:TRUE,FALSE:FALSE"
"has_STACK","factor","TRUE:TRUE,FALSE:FALSE"
"STEP","factor","TRUE:TRUE,FALSE:FALSE"
"TASK","factor","TRUE:TRUE,FALSE:FALSE"
"LINK","factor","TRUE:TRUE,FALSE:FALSE"
"firststorypoints","numeric","lowerOrEqual,2.99313405714929"
"colemanlieu","numeric","greaterOrEqual,15.9717704150004"
"smog","numeric","greaterOrEqual,13.2842118866138"
"text_gaussian","numeric","lowerOrEqual,0.495132992044091"
"text_bernoulli","numeric","greaterOrEqual,9.70458868127245e-08"
"text_complement","numeric","greaterOrEqual,0.129730089987091"
"reporter_bugnum","numeric","lowerOrEqual,18.7676362791099"
"reporter_recent_bugnum","numeric","lowerOrEqual,4.92857897514477"
"reporter_stable_sp_rate","numeric","lowerOrEqual,0.941056596502775"
"assignee_bugnum","numeric","greaterOrEqual,14.1224437498022"
"assignee_recent_bugnum","numeric","lowerOrEqual,3.9885314241983"
"assignee_stable_sp_rate","numeric","lowerOrEqual,0.940641738174802"
"count_summ_before","numeric","lowerOrEqual,0.626196102704853"
"wordsDiff","numeric","lowerOrEqual,9.1896903840825"
"sp_diff","numeric","lowerOrEqual,-0.00855309679172933"
"collab_betweenness","numeric","greaterOrEqual,0.357425742574258"
"collab_closeness","numeric","lowerOrEqual,0.470962907455976"
"collab_in_degree","numeric","lowerOrEqual,22.9642517352477"
"collab_kcore","numeric","lowerOrEqual,1.98594801314175"
